,open,close,high,low,volume,money
2019-11-22,3901.0,3839.6,3928.8,3828.2,99420.0,115609424280.0
2019-11-25,3853.6,3873.4,3877.8,3842.2,67136.0,77799956280.0
2019-11-26,3890.0,3875.8,3896.8,3860.8,74863.0,87087642300.0
2019-11-27,3873.0,3878.8,3894.6,3854.8,69213.0,80476045740.0
2019-11-28,3874.8,3868.6,3893.0,3856.2,63075.0,73291866660.0
2019-11-29,3861.0,3827.4,3872.0,3808.0,83770.0,96439026660.0
2019-12-02,3842.4,3838.0,3854.8,3828.2,57742.0,66543225660.0
2019-12-03,3828.6,3856.6,3858.0,3812.0,64798.0,74513606520.0
2019-12-04,3842.2,3852.4,3854.8,3829.2,61308.0,70689888840.0
2019-12-05,3864.0,3880.0,3893.0,3861.4,79769.0,92777200920.0
2019-12-06,3884.0,3909.6,3910.6,3881.8,64097.0,74872838820.0
2019-12-09,3915.8,3900.4,3917.8,3888.6,61481.0,71961190080.0
2019-12-10,3889.4,3903.0,3910.0,3888.0,53436.0,62517617520.0
2019-12-11,3910.0,3909.2,3913.6,3892.0,59544.0,69709931940.0
2019-12-12,3915.0,3895.4,3915.8,3894.0,50172.0,58752061140.0
2019-12-13,3930.0,3979.6,3988.0,3929.0,79140.0,93946775880.0
2019-12-16,3969.0,3988.0,3994.4,3960.4,60507.0,72165126540.0
2019-12-17,3991.6,4048.2,4081.0,3987.2,80657.0,97568312520.0
2019-12-18,4049.6,4038.4,4068.0,4032.0,55304.0,67235946420.0
2019-12-19,4038.0,4028.8,4043.0,4019.0,37220.0,45023303100.0
2019-12-20,4038.0,4026.8,4048.0,4025.0,20896.0,25294629840.0
2019-12-23,4031.0,3979.4,4053.0,3972.6,73788.0,88912060680.0
2019-12-24,3990.0,3998.4,4008.6,3977.4,48197.0,57731924160.0
2019-12-25,3996.0,4002.8,4011.2,3982.4,57465.0,68921725740.0
2019-12-26,4005.0,4034.6,4036.0,4003.6,67695.0,81633545220.0
2019-12-27,4038.8,4028.0,4083.0,4028.0,88617.0,107830067880.0
2019-12-30,4027.6,4090.8,4106.2,4014.2,89233.0,108880783740.0
2019-12-31,4090.0,4109.4,4116.2,4077.4,63615.0,78151381380.0
